"업체(시설)명","인허가번호","업종코드","업종명","지도점검일자","점검기관","점검기관명","지도점검구분","처분대상여부","점검사항","점검결과","소재지도로명주소","소재지주소"
"대림자동차공업사","323000021200400007","21","","20140722","3230000","서울특별시 송파구","정기","","대기배출시설 및 방지시설 적정 운영여부","","서울특별시 송파구 중대로 204 (가락동)","서울특별시 송파구 가락동 156-5번지 "
"명진카독크","323000021200400008","21","","20140722","3230000","서울특별시 송파구","정기","","배출시설 및 방지시설 적정운영 여부","","서울특별시 송파구 중대로 208  (가락동)","서울특별시 송파구 가락동 156-2번지 "
"월드모터스","323000021200600014","21","","20140721","3230000","서울특별시 송파구","정기","","배출시설 및 방지시설 적정운영 여부","","서울특별시 송파구 성내천로 287  (마천동)","서울특별시 송파구 마천동 213-4번지 "
"(주)정민자동차공업사","323000021200500001","21","","20140721","3230000","서울특별시 송파구","정기","","대기배출시설 및 방지시설 관련 현장점검","","서울특별시 송파구 마천로 221  (마천동)","서울특별시 송파구 마천동 26-9번지 "
"합덕산업(주)","323000022201000012","22","폐수배출업소관리","20140717","3230000","서울특별시 송파구","정기","N","폐수배출시설 및 방지시설 적정 운영 여부","","서울특별시 송파구 풍성로14길 22  (풍납동)","서울특별시 송파구 풍납동 227-3번지 "
"진화운수(주)","323000022200700774","22","폐수배출업소관리","20140717","3230000","서울특별시 송파구","합동","N","폐수배출시설 및 방지시설 적정 운영 여부","","","서울특별시 송파구 장지동 장지택지개발예정지구A1블럭 "
"글로벌모터스","323000022201300001","22","폐수배출업소관리","20140715","3230000","서울특별시 송파구","합동","N","폐수배출시설 및 방지시설 적정 운영 여부","","서울특별시 송파구 문정로 55-6  (문정동)","서울특별시 송파구 문정동 17-9번지 "
"워시맥스","323000022201300013","22","폐수배출업소관리","20140715","3230000","서울특별시 송파구","합동","N","폐수배출시설 및 방지시설 운영 적정 여부","","서울특별시 송파구 오금로22길 26 1층 (송파동)","서울특별시 송파구 송파동 139-12번지 1층 "
"매일카종합","323000022199000027","22","폐수배출업소관리","20140710","3230000","서울특별시 송파구","정기","N","폐수배출시설 및 방지시설 적정 운영 여부","","서울특별시 송파구 오금로 147  (방이동)","서울특별시 송파구 방이동 108-7번지 "
"방이외장관리","323000022201100008","22","폐수배출업소관리","20140710","3230000","서울특별시 송파구","정기","N","폐수배출시설 및 방지시설 적정 운영 여부","","서울특별시 송파구 오금로 169 (방이동)","서울특별시 송파구 방이동 114-5번지 "
"(주)삼표산업 풍납공장","323000021200400036","21","","20140707","3230000","서울특별시 송파구","정기","N","대기배출시설 및 방지시설 정상운영 여부","","서울특별시 송파구 토성로 5 (풍납동)","서울특별시 송파구 풍납동 305-10번지 "
"승리상운(주)","323000022199400160","22","폐수배출업소관리","20140707","3230000","서울특별시 송파구","정기","N","폐수배출시설 및 방지시설 적정 운영 여부","","서울특별시 송파구 백제고분로28길 38 (삼전동)","서울특별시 송파구 삼전동 53-6번지 "
"승리상운(주)","323000021200400032","21","","20140707","3230000","서울특별시 송파구","수시","N","대기 배출시설 및 방지시설 운영여부","","서울특별시 송파구 백제고분로28길 38  (삼전동)","서울특별시 송파구 삼전동 53-6번지 "
"한석교통(주)","323000021201000115","21","","20140701","3230000","서울특별시 송파구","수시","","배출시설 및 방지시설 적정 운영 상태 확인","","서울특별시 송파구 충민로6길 71  (장지동)","서울특별시 송파구 장지동 863-5번지 "
"한국비알티자동차-주 외 2개사","323000021200700006","21","","20140701","3230000","서울특별시 송파구","수시","N","배출시설 및 방지시설 적정운영 여부 등","","서울특별시 송파구 헌릉로 869  (장지동)","서울특별시 송파구 장지동 579번지 "
"한석교통(주)","323000022201000007","22","폐수배출업소관리","20140701","3230000","서울특별시 송파구","정기","N","폐수배출시설 및 방지시설 적정 운영 여부","","서울특별시 송파구 충민로6길 71  (장지동)","서울특별시 송파구 장지동 863-5번지 "
"한국비알티자동차(주)","323000022200200668","22","폐수배출업소관리","20140701","3230000","서울특별시 송파구","정기","N","폐수배출시설 및 방지시설 적정 운영 여부","","서울특별시 송파구 헌릉로 869  (장지동)","서울특별시 송파구 장지동 579번지 "
"명신운수(주)","323000022199400151","22","폐수배출업소관리","20140626","3230000","서울특별시 송파구","정기","N","폐수배출시설 및 방직시설 적정 운영 여부","","서울특별시 송파구 성내천로 316  (마천동)","서울특별시 송파구 마천동 324번지 "
"대륜운수(주)","323000022201300007","22","폐수배출업소관리","20140626","3230000","서울특별시 송파구","정기","N","폐수배출시설 및 방지시설 적정 운영 여부","","서울특별시 송파구 성내천로 165 (마천동)","서울특별시 송파구 마천동 8-2번지 "
"워시맥스(잠실점)","323000022201400002","22","폐수배출업소관리","20140626","3230000","서울특별시 송파구","수시","N","폐수배출시설 및 방지시설 적정 운영 여부","","서울특별시 송파구 삼전로9길 5-2 101호 (잠실동)",""
"T스테이션 문정점","323000022201000005","22","폐수배출업소관리","20140624","3230000","서울특별시 송파구","수시","N","폐수배출시설 및 방지시설 운영 적정 여부","","서울특별시 송파구 새말로 98 (문정동)","서울특별시 송파구 문정동 72번지 "
"솔모루세차장","323000022201300014","22","폐수배출업소관리","20140624","3230000","서울특별시 송파구","수시","N","폐수배출시설 및 방지시설 적정 운영 여부","","서울특별시 송파구 성내천로 110 (오금동)","서울특별시 송파구 오금동 144-7번지 "
"소낙스송파점","323000022199300077","22","폐수배출업소관리","20140624","3230000","서울특별시 송파구","정기","N","폐수배출시설 및 방지시설 적정 운영 여부","","서울특별시 송파구 동남로23길 55 (오금동)","서울특별시 송파구 오금동 52-22번지 "
"서울버스(주)","323000022200700773","22","폐수배출업소관리","20140620","3230000","서울특별시 송파구","정기","N","폐수배출시설 및 방지시설 운영 적정 여부","","","서울특별시 송파구 장지동 장지택지개발예정지구A1블럭 "
"서울버스(주)","323000021200800002","21","","20140620","3230000","서울특별시 송파구","정기","","대기배출시설 및 방지시설 점검","","서울특별시 송파구 충민로6길 61-29  (장지동)","서울특별시 송파구 장지동 862번지 "
"양지상운(주)","323000021200800001","21","","20140620","3230000","서울특별시 송파구","수시","","대기배출시설 및 방지시설 적정운영 여부","","서울특별시 송파구 충민로6길 61-30  (장지동)","서울특별시 송파구 장지동 863-3번지 "
"양지상운(주)","323000022200800004","22","폐수배출업소관리","20140620","3230000","서울특별시 송파구","정기","N","폐수배출시설 및 방지시설 적정 운영 여부","","서울특별시 송파구 충민로6길 61-30  (장지동)","서울특별시 송파구 장지동 863-3번지 "
"형제카오토박스","323000022199600196","22","폐수배출업소관리","20140618","3230000","서울특별시 송파구","합동","N","폐수배출시설 및 방지시설 적정 운영 여부","","서울특별시 송파구 오금로 537  (거여동)","서울특별시 송파구 거여동 35-3번지 "
"(주)성은에스유","323000022199900490","22","폐수배출업소관리","20140618","3230000","서울특별시 송파구","합동","N","폐수배출시설 및 방지시설 운영 적정 여부","","서울특별시 송파구 마천로51가길 14  (마천동)","서울특별시 송파구 마천동 173-67번지 "
"코스모셀프세차장","323000022199600211","22","폐수배출업소관리","20140618","3230000","서울특별시 송파구","합동","N","폐수배출시설 및 방지시설 적정 운영 여부","","서울특별시 송파구 오금로 544  (거여동)","서울특별시 송파구 거여동 32-6번지 "
"(주)삼표산업 풍납공장","323000022197800006","22","폐수배출업소관리","20140617","3230000","서울특별시 송파구","정기","N","폐수배출시설 및 방지시설 적정 운영여부","","서울특별시 송파구 토성로 5  (풍납동)","서울특별시 송파구 풍납동 305-10번지 "
"강남힘찬병원","323000022201200006","22","폐수배출업소관리","20140612","3230000","서울특별시 송파구","합동","N","폐수배출시설 및 방지시설 적정 운영 여부","","서울특별시 송파구 백제고분로 405 (송파동)","서울특별시 송파구 송파동 20-8번지 "
"워시맥스(잠실점)","323000022201400002","22","폐수배출업소관리","20140612","3230000","서울특별시 송파구","합동","N","폐수배출시설 및 방지시설 적정 운영 여부","","서울특별시 송파구 삼전로9길 5-2 101호 (잠실동)",""
"선우상사","323000022199400138","22","폐수배출업소관리","20140612","3230000","서울특별시 송파구","합동","N","폐수배출시설 및 방지시설 적정 운영 여부","","서울특별시 송파구 백제고분로 199  (삼전동)","서울특별시 송파구 삼전동 7-8번지 "
